id	Description	Harasser	Time	Location	Trigger	harasser_age	harasser_num	harasser_type	time_of_day	location_type
0009	i once visited gb road area which is near the new delhi railway station . lot of my pervert friends suggested me to pay a visit . roaming there casually , i initially saw 23 police check posts and a primary school which puzzled me if it was really the biggest red light area of delhi i ve heard of . walking swiftly to clear my confusion , i was attended by brokers who mistakenly(or intentionally) interpreted me as their potential customer . quite surprised seeing no fear on their faces while promoting an illegal act of prostitution , i went ahead to explore more about the situation . sneaking inside some of the 100 s of brothels , i was depressed to notice girls of less than 12 years raising up their skirts to lure me up ! curious to know more , i started asking questions from the bookies about the monetary aspect of it(i . e the charges ) . we were completely taken aback bylistening the offers . twas pretty much around 200 bucks for an orgasm(single shot as they call ) and around 800 for 1 full night . this was not even half of what we expected ! still curious before i end my little journey to almost a hell , i enquired the inside details and experiences of those pathetic youngsters leaving the brothels in numbers of hundreds . twas so awful to hear the procedure of it . one has to choose among hundreds of prostitutes inside the brothel . having chosen , the money is paid in advance to the cashier . a receipt is provided along with the number of your turn . and there you go after waiting in a balcony and being offered almost every thing you would like to drink or eat ! some horny youngsters also advised us to visit only brothel 64 as the others have a poor reputation of looting people once their job is done . it is a clear violation of human rights of the prostitutes who are on with their job around 1617 hours a day ! i am sorry to write so less about it as i am out time right now . i would be quite happy although to mail you a detailed writing soon . this is the first time i ve got a platform to express my concern on this . so keep it up)	['brokers']	None	['Railway station']	['promoting an illegal act of prostitution']	2	2	0	0	3
1317	a school girl was cornered by rouge boys on her way home for lunch . the boys touched her breasts commenting . these ones need to be taken care of the girl says she was lucky for it was during the day	['boys']	None	None	['touched her breasts', 'commenting']	1	2	0	0	0
4509	i was walking . a man from opposite side grabbed my breast and ran away . i could not do anything .	['man']	None	None	['grabbed my breast']	2	1	0	0	0
0747	marine drive is a famous tourist spot in mumbai , people tend to take many pics so once when i was out with my cousins and we were chilling there when a few group of boys where taking pics and along with that they were trying to take our pics also which is disguisting .	['group of boys']	None	['tourist spot']	['taking pics']	1	2	0	0	13
4521	a matatu tout started touching the breast of a pregnant mother while she was boarding the matatu	['matatu tout']	None	['matatu']	['touching the breast']	0	1	7	0	2
4247	she is student and she doesn t feels safe at all at the station . and she faces assault almost daily .	None	None	['station']	['assault']	0	0	0	0	3
0021	when i went to my husbands house to resolve the matter(fight) along with my brother on 15th june 2016 around 7 30pm . it has just been 4 months for our marriage . he came from out and just started shouting telling my brother to get lost from the house , when i said don t you say that to my brother he in turn told me to get out of the house . after this he started abusing filthy to me and brother and he pulled my brother and started pushing and throwing out of house . i went in between to stop him pushing my brother but he pushed me , harassed me , his parents were also involved in this . all 3 of them i . e husband , father in law and mother in law started pushing me out of the house . when i tried to pack my bags they were fifthly abusing me and my parents . i was packing my bags and they just started throwing the bags out of the house in the rain . he even kicked the bags which hit me while i was picking the thrown bags outside . such a rude behavior and this is not the first time he has abused me . a lot of times he has verbally abused me saying mother fucker , rand , chinal , and he has pushed me several times . i have filed an fir complaint with the police for my and my family s safety . i hope you people help me to give him the right pusinhment . my husband s name is harish kumar , working in netapp . father in law s name is maruti rao and mother in law s name is indumati . i look forward for your help . thank you nikitha	['husbands', 'his parents']	['7 30PM']	['house']	['hit', 'abusing', 'pushed', 'verbally abused']	0,2	2	1	2	4
0035	have u ever been near the main jagannath idol in puri temple ? sounds so lucky , right ? i felt the same when i had been there once on the eve of karthik purnam . . . . the so called pandas ( priests) there run a special queue for people who pay them more to have a darsha of jagannath s main idol from very near . . . . it s a delight to have even a thought of it . . . . but as soon as i was there , the crowd was so heavy that i felt like my head is at a place amp my body at another . . . . i was almost shouting at my discomfort when amidst all these , i felt a palm(reaching from i don t know where) touching my breast . . . . i turned back to find out . . . . perhaps , it was that priest himself who had taken us there . . . . . i couldn t accuse him there directly but complaint the police present there about the happenings there without accusing any1 in particular . . . . i have shared this incident to aware people that mishaps can occur at any time anywhere , even at the safest of places u would have imagined . . . . i have many more such experiences . . . . will be reporting them too very soon . . . .	['priest']	None	['temple']	['touching my breast']	0	1	12	0	13
4253	i saw a group of men seated together and they were calling some ladies who were passing by our school	['group of men']	None	None	['calling']	2	2	0	0	0
4535	a minor girl roaming outside her place was stalked by two men . she ran fast to reach her place .	['two men']	None	['outside her place']	['stalked']	2	2	0	0	6
